"Town","FIPS","Year","Year Submitted","Town Profile Year","Variable","Measure Type","Value"
"Milford","0900947535","2014","2017","2017","Top 10 Total Grand List","Number","513489894"
"Milford","0900947535","2014","2017","2018","Top 10 Total Grand List","Number","513489894"
"Milford","0900947535","2014","2015","2016","Total Grand List","Number","6554994017"
"Milford","0900947535","2014","2017","2017","Total Grand List","Number","6554994017"
"Milford","0900947535","2014","2017","2018","Total Grand List","Number","6554994017"
"Monroe","0900148620","2012","2013","2016","Net Grand List","Number","2310276150"
"Monroe","0900148620","2016","2017","2017","Net Grand List","Number","2151066262"
"Monroe","900148620","2017","2018","2018","Net Grand List","Number","2172841947"
"Monroe","0900148620","2012","2013","2016","Top 10 Total Grand List","Number","136986213"
"Monroe","0900148620","2016","2017","2017","Top 10 Total Grand List","Number","110394200"
"Monroe","900148620","2017","2018","2018","Top 10 Total Grand List","Number","114138860"
"Monroe","0900148620","2012","2013","2016","Total Grand List","Number","2327195097"
"Monroe","0900148620","2016","2017","2017","Total Grand List","Number","2168520572"
"Monroe","900148620","2017","2018","2018","Total Grand List","Number","2331743276"
"Montville","0901148900","2014","2015","2016","Net Grand List","Number","1255702744"
"Montville","0901148900","2016","2017","2017","Net Grand List","Number","1253875752"
"Montville","901148900","2017","2018","2018","Net Grand List","Number","1272416477"
"Montville","0901148900","2014","2015","2016","Top 10 Total Grand List","Number","116729162"
"Montville","0901148900","2016","2017","2017","Top 10 Total Grand List","Number","138308759"
"Montville","901148900","2017","2018","2018","Top 10 Total Grand List","Number","148745872"
"Montville","0901148900","2014","2015","2016","Total Grand List","Number","1305824499"
"Montville","0901148900","2016","2017","2017","Total Grand List","Number","1300277525"
"Montville","901148900","2017","2018","2018","Total Grand List","Number","1321385557"
"Morris","0900549460","2013","2013","2016","Net Grand List","Number",-666666
"Morris","0900549460","2015","2017","2017","Net Grand List","Number","299635985"
"Morris","0900549460","2015","2017","2018","Net Grand List","Number","299635985"
"Morris","0900549460","2013","2013","2016","Top 10 Total Grand List","Number",-666666
"Morris","0900549460","2015","2017","2017","Top 10 Total Grand List","Number","40705200"
"Morris","0900549460","2015","2017","2018","Top 10 Total Grand List","Number","40705200"
"Morris","0900549460","2013","2013","2016","Total Grand List","Number",-666666
"Morris","0900549460","2015","2017","2017","Total Grand List","Number","300831865"
"Morris","0900549460","2015","2017","2018","Total Grand List","Number","300831865"
"Naugatuck","0900949950","2009","2009","2016","Net Grand List","Number",-666666
"Naugatuck","0900949950","2016","2017","2017","Net Grand List","Number","1606106106"
"Naugatuck","0900949950","2016","2017","2018","Net Grand List","Number","1606106106"
"Naugatuck","0900949950","2009","2009","2016","Top 10 Total Grand List","Number","93651221"
"Naugatuck","0900949950","2016","2017","2017","Top 10 Total Grand List","Number","115570010"
"Naugatuck","0900949950","2016","2017","2018","Top 10 Total Grand List","Number","115570010"
"Naugatuck","0900949950","2009","2009","2016","Total Grand List","Number",-666666
"Naugatuck","0900949950","2016","2017","2017","Total Grand List","Number","1656486692"
"Naugatuck","0900949950","2016","2017","2018","Total Grand List","Number","1656486692"
"New Britain","0900350440","2013","2014","2016","Net Grand List","Number","2443704233"
"New Britain","0900350440","2016","2017","2017","Net Grand List","Number","2461910045"
"New Britain","900350440","2017","2018","2018","Net Grand List","Number","2654078564"
"New Britain","0900350440","2013","2014","2016","Top 10 Total Grand List","Number","173359634"
"New Britain","0900350440","2016","2017","2017","Top 10 Total Grand List","Number","172856975"
"New Britain","900350440","2017","2018","2018","Top 10 Total Grand List","Number","216449341"
"New Britain","0900350440","2013","2014","2016","Total Grand List","Number","2549887651"
"New Britain","0900350440","2016","2017","2017","Total Grand List","Number","2584263274"
"New Britain","900350440","2017","2018","2018","Total Grand List","Number","2813174869"
"New Canaan","0900150580","2013","2013","2016","Net Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2017","Net Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2018","Net Grand List","Number",-666666
"New Canaan","0900150580","2013","2013","2016","Top 10 Total Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2017","Top 10 Total Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2018","Top 10 Total Grand List","Number",-666666
"New Canaan","0900150580","2013","2013","2016","Total Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2017","Total Grand List","Number",-666666
"New Canaan","0900150580","2014","2014","2018","Total Grand List","Number",-666666
"New Fairfield","0900150860","2009","2010","2016","Net Grand List","Number","1679534745"
"New Fairfield","0900150860","2009","2010","2017","Net Grand List","Number","1679534745"
"New Fairfield","0900150860","2009","2010","2018","Net Grand List","Number","1679534745"
"New Fairfield","0900150860","2009","2010","2016","Top 10 Total Grand List","Number","961697.14"
"New Fairfield","0900150860","2009","2010","2017","Top 10 Total Grand List","Number","961697.14"
"New Fairfield","0900150860","2009","2010","2018","Top 10 Total Grand List","Number","961697.14"
"New Fairfield","0900150860","2009","2010","2016","Total Grand List","Number","1685807775"
"New Fairfield","0900150860","2009","2010","2017","Total Grand List","Number","1685807775"
"New Fairfield","0900150860","2009","2010","2018","Total Grand List","Number","1685807775"
"New Hartford","0900551350","2014","2015","2016","Net Grand List","Number","652909063"
"New Hartford","0900551350","2015","2017","2017","Net Grand List","Number","656493422"
"New Hartford","900551350","2017","2018","2018","Net Grand List","Number","664859057"
"New Hartford","0900551350","2014","2015","2016","Top 10 Total Grand List","Number","40540230"
"New Hartford","0900551350","2015","2017","2017","Top 10 Total Grand List","Number","47927470"
"New Hartford","900551350","2017","2018","2018","Top 10 Total Grand List","Number","40946460"
"New Hartford","0900551350","2014","2015","2016","Total Grand List","Number","666827"
"New Hartford","0900551350","2015","2017","2017","Total Grand List","Number","669319032"
"New Hartford","900551350","2017","2018","2018","Total Grand List","Number","677954292"
"New Haven","0900952070","2009","2010","2016","Net Grand List","Number","5447495563"
"New Haven","0900952070","2009","2010","2017","Net Grand List","Number","5447495563"
"New Haven","0900952070","2009","2010","2018","Net Grand List","Number","5447495563"
"New Haven","0900952070","2009","2010","2016","Top 10 Total Grand List","Number","1003972515"
"New Haven","0900952070","2009","2010","2017","Top 10 Total Grand List","Number","1003972515"
"New Haven","0900952070","2009","2010","2018","Top 10 Total Grand List","Number","1003972515"
"New Haven","0900952070","2009","2010","2016","Total Grand List","Number","6600398094"
"New Haven","0900952070","2009","2010","2017","Total Grand List","Number","6600398094"
"New Haven","0900952070","2009","2010","2018","Total Grand List","Number","6600398094"
"Newington","0900352140","2014","2015","2016","Net Grand List","Number","2550822204"
"Newington","0900352140","2014","2015","2017","Net Grand List","Number","2550822204"
"Newington","900352140","2017","2018","2018","Net Grand List","Number","296099770"
"Newington","0900352140","2014","2015","2016","Top 10 Total Grand List","Number","176661012"
"Newington","0900352140","2014","2015","2017","Top 10 Total Grand List","Number","176661012"
"Newington","900352140","2017","2018","2018","Top 10 Total Grand List","Number","190319960"
"Newington","0900352140","2014","2015","2016","Total Grand List","Number","2640106269"
"Newington","0900352140","2014","2015","2017","Total Grand List","Number","2640106269"
"Newington","900352140","2017","2018","2018","Total Grand List","Number","340474590"
"New London","0901152350","2014","2015","2016","Net Grand List","Number","1255369371"
"New London","0901152350","2016","2017","2017","Net Grand List","Number","1309373494"
"New London","901152350","2017","2018","2018","Net Grand List","Number","1325382323"
"New London","0901152350","2014","2015","2016","Top 10 Total Grand List","Number","156992184"
"New London","0901152350","2016","2017","2017","Top 10 Total Grand List","Number","203292867"
"New London","901152350","2017","2018","2018","Top 10 Total Grand List","Number","205601400"
"New London","0901152350","2014","2015","2016","Total Grand List","Number","2165694231"
"New London","0901152350","2016","2017","2017","Total Grand List","Number","2184623320"
"New London","901152350","2017","2018","2018","Total Grand List","Number","2256540971"
"New Milford","0900552630","2013","2014","2016","Net Grand List","Number","2895742140"
"New Milford","0900552630","2016","2017","2017","Net Grand List","Number","2881802500"
"New Milford","900552630","2017","2018","2018","Net Grand List","Number","2896387950"
"New Milford","0900552630","2013","2014","2016","Top 10 Total Grand List","Number","220015875"
"New Milford","0900552630","2016","2017","2017","Top 10 Total Grand List","Number","239406305"
"New Milford","900552630","2017","2018","2018","Top 10 Total Grand List","Number","244508580"
"New Milford","0900552630","2013","2014","2016","Total Grand List","Number","2968667080"
"New Milford","0900552630","2016","2017","2017","Total Grand List","Number","2970724760"
"New Milford","900552630","2017","2018","2018","Total Grand List","Number","2989571772"
"Newtown","0900152980","2013","2014","2016","Net Grand List","Number","3053042306"
"Newtown","0900152980","2014","2017","2017","Net Grand List","Number","3075096001"
"Newtown","900152980","2017","2018","2018","Net Grand List","Number","3152493550"
"Newtown","0900152980","2013","2014","2016","Top 10 Total Grand List","Number","119542375"
"Newtown","0900152980","2014","2017","2017","Top 10 Total Grand List","Number","112172725"
"Newtown","900152980","2017","2018","2018","Top 10 Total Grand List","Number","119428970"
"Newtown","0900152980","2013","2014","2016","Total Grand List","Number","3366280206"
"Newtown","0900152980","2014","2017","2017","Total Grand List","Number","3394155203"
"Newtown","900152980","2017","2018","2018","Total Grand List","Number","3505287745"
"Norfolk","0900553470","2014","2015","2016","Net Grand List","Number","292336650"
"Norfolk","0900553470","2016","2017","2017","Net Grand List","Number","301157995"
"Norfolk","900553470","2017","2018","2018","Net Grand List","Number","296114169"
"Norfolk","0900553470","2014","2015","2016","Top 10 Total Grand List","Number","19676230"
"Norfolk","0900553470","2016","2017","2017","Top 10 Total Grand List","Number","24287130"
"Norfolk","900553470","2017","2018","2018","Top 10 Total Grand List","Number","5847870"
"Norfolk","0900553470","2014","2015","2016","Total Grand List","Number","293732940"
"Norfolk","0900553470","2016","2017","2017","Total Grand List","Number","302627345"
"Norfolk","900553470","2017","2018","2018","Total Grand List","Number","297673299"
"North Branford","0900953890","2014","2014","2016","Net Grand List","Number","1257094900"
"North Branford","0900953890","2016","2014","2017","Net Grand List","Number","1236850776"
"North Branford","0900953890","2016","2014","2018","Net Grand List","Number","1236850776"
"North Branford","0900953890","2014","2014","2016","Top 10 Total Grand List","Number","178137363"
"North Branford","0900953890","2016","2014","2017","Top 10 Total Grand List","Number","129168761"
"North Branford","0900953890","2016","2014","2018","Top 10 Total Grand List","Number","129168761"
"North Branford","0900953890","2014","2014","2016","Total Grand List","Number","1279281720"
"North Branford","0900953890","2016","2014","2017","Total Grand List","Number","1264937558"
"North Branford","0900953890","2016","2014","2018","Total Grand List","Number","1264937558"
"North Canaan","0900554030","2009","2010","2016","Net Grand List","Number","344896380"
"North Canaan","0900554030","2016","2017","2017","Net Grand List","Number","327861960"
"North Canaan","900554030","2017","2018","2018","Net Grand List","Number","346003980"
"North Canaan","0900554030","2009","2010","2016","Top 10 Total Grand List","Number","57452120"
"North Canaan","0900554030","2016","2017","2017","Top 10 Total Grand List","Number","104143810"
"North Canaan","900554030","2017","2018","2018","Top 10 Total Grand List","Number",-666666
"North Canaan","0900554030","2009","2010","2016","Total Grand List","Number","373967350"
"North Canaan","0900554030","2016","2017","2017","Total Grand List","Number","370597870"
"North Canaan","900554030","2017","2018","2018","Total Grand List","Number","425993150"
"North Haven","0900954870","2014","2015","2016","Net Grand List","Number","2810958951"
"North Haven","0900954870","2014","2015","2017","Net Grand List","Number","2810958951"
"North Haven","900954870","2017","2018","2018","Net Grand List","Number","2810468315"
"North Haven","0900954870","2014","2015","2016","Top 10 Total Grand List","Number","198349497"
"North Haven","0900954870","2014","2015","2017","Top 10 Total Grand List","Number","198349497"
"North Haven","900954870","2017","2018","2018","Top 10 Total Grand List","Number","309298290"
"North Haven","0900954870","2014","2015","2016","Total Grand List","Number","3215155147"
"North Haven","0900954870","2014","2015","2017","Total Grand List","Number","3215155147"
"North Haven","900954870","2017","2018","2018","Total Grand List","Number","2936123943"
"North Stonington","0901155500","2009","2010","2016","Net Grand List","Number","620469730"
"North Stonington","0901155500","2016","2017","2017","Net Grand List","Number","522068114"
"North Stonington","901155500","2017","2018","2018","Net Grand List","Number","527230095"
"North Stonington","0901155500","2009","2010","2016","Top 10 Total Grand List","Number","67793190"
"North Stonington","0901155500","2016","2017","2017","Top 10 Total Grand List","Number","0"
"North Stonington","901155500","2017","2018","2018","Top 10 Total Grand List","Number","56597028"
"North Stonington","0901155500","2009","2010","2016","Total Grand List","Number","659361189"
"North Stonington","0901155500","2016","2017","2017","Total Grand List","Number","567537965"
"North Stonington","901155500","2017","2018","2018","Total Grand List","Number","534580098"
"Norwalk","0900156060","2014","2015","2016","Net Grand List","Number","11902540386"
"Norwalk","0900156060","2014","2015","2017","Net Grand List","Number","11902540386"
"Norwalk","900156060","2017","2018","2018","Net Grand List","Number","12201896"
"Norwalk","0900156060","2014","2015","2016","Top 10 Total Grand List","Number","1006630346"
"Norwalk","0900156060","2014","2015","2017","Top 10 Total Grand List","Number","1006630346"
"Norwalk","900156060","2017","2018","2018","Top 10 Total Grand List","Number","1039188284"
"Norwalk","0900156060","2014","2015","2016","Total Grand List","Number","11972380282"
"Norwalk","0900156060","2014","2015","2017","Total Grand List","Number","11972380282"
"Norwalk","900156060","2017","2018","2018","Total Grand List","Number","12262712"
"Norwich","0901156270","2014","2015","2016","Net Grand List","Number","2423927020"
"Norwich","0901156270","2014","2015","2017","Net Grand List","Number","2423927020"
"Norwich","901156270","2017","2018","2018","Net Grand List","Number","1666571857"
"Norwich","0901156270","2014","2015","2016","Top 10 Total Grand List","Number","142724020"
"Norwich","0901156270","2014","2015","2017","Top 10 Total Grand List","Number","142724020"
"Norwich","901156270","2017","2018","2018","Top 10 Total Grand List","Number","139868119"
"Norwich","0901156270","2014","2015","2016","Total Grand List","Number","2457677290"
"Norwich","0901156270","2014","2015","2017","Total Grand List","Number","2457677290"
"Norwich","901156270","2017","2018","2018","Total Grand List","Number","1757881055"
"Old Lyme","0901157040","2013","2014","2016","Net Grand List","Number","1614163861"
"Old Lyme","0901157040","2016","2017","2017","Net Grand List","Number","1574693985"
"Old Lyme","901157040","2017","2018","2018","Net Grand List","Number","1582068844"
"Old Lyme","0901157040","2013","2014","2016","Top 10 Total Grand List","Number","57095890"
"Old Lyme","0901157040","2016","2017","2017","Top 10 Total Grand List","Number","59001770"
"Old Lyme","901157040","2017","2018","2018","Top 10 Total Grand List","Number","59536660"
"Old Lyme","0901157040","2013","2014","2016","Total Grand List","Number","1619013491"
"Old Lyme","0901157040","2016","2017","2017","Total Grand List","Number","1681994355"
"Old Lyme","901157040","2017","2018","2018","Total Grand List","Number","1693530594"
"Old Saybrook","0900757320","2014","2015","2016","Net Grand List","Number","2222504988"
"Old Saybrook","0900757320","2014","2015","2017","Net Grand List","Number","2222504988"
"Old Saybrook","900757320","2017","2018","2018","Net Grand List","Number","2250000000"
"Old Saybrook","0900757320","2014","2015","2016","Top 10 Total Grand List","Number","0"
"Old Saybrook","0900757320","2014","2015","2017","Top 10 Total Grand List","Number","0"
"Old Saybrook","900757320","2017","2018","2018","Top 10 Total Grand List","Number","108021100"
"Old Saybrook","0900757320","2014","2015","2016","Total Grand List","Number","2236850948"
"Old Saybrook","0900757320","2014","2015","2017","Total Grand List","Number","2236850948"
"Old Saybrook","900757320","2017","2018","2018","Total Grand List","Number",-666666
"Orange","0900957600","2009","2010","2016","Net Grand List","Number","1755214373"
"Orange","0900957600","2015","2017","2017","Net Grand List","Number","1938798050"
"Orange","900957600","2017","2018","2018","Net Grand List","Number","2078900122"
"Orange","0900957600","2009","2010","2016","Top 10 Total Grand List","Number","158987000"
"Orange","0900957600","2015","2017","2017","Top 10 Total Grand List","Number","227197070"
"Orange","900957600","2017","2018","2018","Top 10 Total Grand List","Number","247062350"
"Orange","0900957600","2009","2010","2016","Total Grand List","Number","2190164425"
"Orange","0900957600","2015","2017","2017","Total Grand List","Number","1958550920"
"Orange","900957600","2017","2018","2018","Total Grand List","Number","2103721872"
"Oxford","0900958300","2014","2015","2016","Net Grand List","Number","1442585447"
"Oxford","0900958300","2016","2015","2017","Net Grand List","Number","1477153946"
"Oxford","900958300","2017","2018","2018","Net Grand List","Number","1498530591"
"Oxford","0900958300","2014","2015","2016","Top 10 Total Grand List","Number","82631360"
"Oxford","0900958300","2016","2015","2017","Top 10 Total Grand List","Number","106154610"
"Oxford","900958300","2017","2018","2018","Top 10 Total Grand List","Number","110130805"
"Oxford","0900958300","2014","2015","2016","Total Grand List","Number","1458186407"
"Oxford","0900958300","2016","2015","2017","Total Grand List","Number",-666666
"Oxford","900958300","2017","2018","2018","Total Grand List","Number","1548608955"
"Plainfield","0901559980","2014","2015","2016","Net Grand List","Number","910620960"
"Plainfield","0901559980","2016","2017","2017","Net Grand List","Number","935517040"
"Plainfield","901559980","2017","2018","2018","Net Grand List","Number","987204900"
"Plainfield","0901559980","2014","2015","2016","Top 10 Total Grand List","Number","169300640"
"Plainfield","0901559980","2016","2017","2017","Top 10 Total Grand List","Number","165315137"
"Plainfield","901559980","2017","2018","2018","Top 10 Total Grand List","Number","153186390"
"Plainfield","0901559980","2014","2015","2016","Total Grand List","Number","973794870"
"Plainfield","0901559980","2016","2017","2017","Total Grand List","Number","964264650"
"Plainfield","901559980","2017","2018","2018","Total Grand List","Number","1116779429"
"Plainville","0900360120","2009","2015","2016","Net Grand List","Number","1390764460"
"Plainville","0900360120","2016","2017","2017","Net Grand List","Number","1381073382"
"Plainville","0900360120","2016","2017","2018","Net Grand List","Number","1381073382"
"Plainville","0900360120","2009","2015","2016","Top 10 Total Grand List","Number","140869640"
"Plainville","0900360120","2016","2017","2017","Top 10 Total Grand List","Number","142811410"
"Plainville","0900360120","2016","2017","2018","Top 10 Total Grand List","Number","142811410"
"Plainville","0900360120","2009","2015","2016","Total Grand List","Number","1428960510"
"Plainville","0900360120","2016","2017","2017","Total Grand List","Number","1538910100"
"Plainville","0900360120","2016","2017","2018","Total Grand List","Number","1538910100"
"Plymouth","0900560750","2013","2014","2016","Net Grand List","Number","761188614"
"Plymouth","0900560750","2016","2017","2017","Net Grand List","Number","741144609"
"Plymouth","0900560750","2016","2017","2018","Net Grand List","Number","741144609"
"Plymouth","0900560750","2013","2014","2016","Top 10 Total Grand List","Number","27879760"
"Plymouth","0900560750","2016","2017","2017","Top 10 Total Grand List","Number","33488870"
"Plymouth","0900560750","2016","2017","2018","Top 10 Total Grand List","Number","33488870"
"Plymouth","0900560750","2013","2014","2016","Total Grand List","Number","819301844"
"Plymouth","0900560750","2016","2017","2017","Total Grand List","Number","810016174"
"Plymouth","0900560750","2016","2017","2018","Total Grand List","Number","810016174"
"Pomfret","0901561030","2013","2014","2016","Net Grand List","Number","360292991"
"Pomfret","0901561030","2015","2017","2017","Net Grand List","Number","343227049"
"Pomfret","901561030","2017","2018","2018","Net Grand List","Number","351754878"
"Pomfret","0901561030","2013","2014","2016","Top 10 Total Grand List","Number","21190060"
"Pomfret","0901561030","2015","2017","2017","Top 10 Total Grand List","Number","28123059"
"Pomfret","901561030","2017","2018","2018","Top 10 Total Grand List","Number","29562560"
"Pomfret","0901561030","2013","2014","2016","Total Grand List","Number","366276763"
"Pomfret","0901561030","2015","2017","2017","Total Grand List","Number","350256699"
"Pomfret","901561030","2017","2018","2018","Total Grand List","Number","360393778"
"Portland","0900761800","2013","2014","2016","Net Grand List","Number","802729670"
"Portland","0900761800","2013","2014","2017","Net Grand List","Number","802729670"
"Portland","900761800","2017","2018","2018","Net Grand List","Number","821787516"
"Portland","0900761800","2013","2014","2016","Top 10 Total Grand List","Number","36648620"
"Portland","0900761800","2013","2014","2017","Top 10 Total Grand List","Number","36648620"
"Portland","900761800","2017","2018","2018","Top 10 Total Grand List","Number",-666666
"Portland","0900761800","2013","2014","2016","Total Grand List","Number","810364905"
"Portland","0900761800","2013","2014","2017","Total Grand List","Number","810364905"
"Portland","900761800","2017","2018","2018","Total Grand List","Number","830483037"
"Preston","0901162150","2014","2015","2016","Net Grand List","Number","394079849"
"Preston","0901162150","2016","2017","2017","Net Grand List","Number","402977198"
"Preston","901162150","2017","2018","2018","Net Grand List","Number","433052015"
"Preston","0901162150","2014","2015","2016","Top 10 Total Grand List","Number","34129680"
"Preston","0901162150","2016","2017","2017","Top 10 Total Grand List","Number","35866790"
"Preston","901162150","2017","2018","2018","Top 10 Total Grand List","Number",-666666
"Preston","0901162150","2014","2015","2016","Total Grand List","Number","493163131"
"Preston","0901162150","2016","2017","2017","Total Grand List","Number","488892467"
"Preston","901162150","2017","2018","2018","Total Grand List","Number","436282107"
"Prospect","0900962290","2014","2015","2016","Net Grand List","Number","823909431"
"Prospect","0900962290","2016","2017","2017","Net Grand List","Number","845616845"
"Prospect","0900962290","2016","2017","2018","Net Grand List","Number","845616845"
"Prospect","0900962290","2014","2015","2016","Top 10 Total Grand List","Number","42631770"
"Prospect","0900962290","2016","2017","2017","Top 10 Total Grand List","Number","45015108"
"Prospect","0900962290","2016","2017","2018","Top 10 Total Grand List","Number","45015108"
"Prospect","0900962290","2014","2015","2016","Total Grand List","Number","865543060"
"Prospect","0900962290","2016","2017","2017","Total Grand List","Number","906228850"
"Prospect","0900962290","2016","2017","2018","Total Grand List","Number","906228850"
"Putnam","0901562710","2014","2015","2016","Net Grand List","Number","612367518"
"Putnam","0901562710","2016","2017","2017","Net Grand List","Number","612939259"
"Putnam","901562710","2017","2018","2018","Net Grand List","Number","631376851"
"Putnam","0901562710","2014","2015","2016","Top 10 Total Grand List","Number","86159140"
"Putnam","0901562710","2016","2017","2017","Top 10 Total Grand List","Number","85641768"
"Putnam","901562710","2017","2018","2018","Top 10 Total Grand List","Number","95391790"
"Putnam","0901562710","2014","2015","2016","Total Grand List","Number","639624158"
"Putnam","0901562710","2016","2017","2017","Total Grand List","Number","642088504"
"Putnam","901562710","2017","2018","2018","Total Grand List","Number","661048751"
"Redding","0900163480","2014","2015","2016","Net Grand List","Number","1631649246"
"Redding","0900163480","2016","2017","2017","Net Grand List","Number","1633286803"
"Redding","900163480","2017","2018","2018","Net Grand List","Number","1633286803"
"Redding","0900163480","2014","2015","2016","Top 10 Total Grand List","Number","173523731"
"Redding","0900163480","2016","2017","2017","Top 10 Total Grand List","Number","173968688"
"Redding","900163480","2017","2018","2018","Top 10 Total Grand List","Number","166466473"
"Redding","0900163480","2014","2015","2016","Total Grand List","Number","1667478388"
"Redding","0900163480","2016","2017","2017","Total Grand List","Number","1634382633"
"Redding","900163480","2017","2018","2018","Total Grand List","Number","1634382633"
"Ridgefield","0900163970","2014","2015","2016","Net Grand List","Number","4711745970"
"Ridgefield","0900163970","2014","2015","2017","Net Grand List","Number","4711745970"
"Ridgefield","0900163970","2014","2015","2018","Net Grand List","Number","4711745970"
"Ridgefield","0900163970","2014","2015","2016","Top 10 Total Grand List","Number","339965033"
"Ridgefield","0900163970","2014","2015","2017","Top 10 Total Grand List","Number","339965033"
"Ridgefield","0900163970","2014","2015","2018","Top 10 Total Grand List","Number","339965033"
"Ridgefield","0900163970","2014","2015","2016","Total Grand List","Number","4849726656"
"Ridgefield","0900163970","2014","2015","2017","Total Grand List","Number","4849726656"
"Ridgefield","0900163970","2014","2015","2018","Total Grand List","Number","4849726656"
"Rocky Hill","0900365370","2014","2015","2016","Net Grand List","Number","2019940470"
"Rocky Hill","0900365370","2016","2017","2017","Net Grand List","Number","2062612240"
"Rocky Hill","900365370","2017","2018","2018","Net Grand List","Number","2094068745"
"Rocky Hill","0900365370","2014","2015","2016","Top 10 Total Grand List","Number","187171530"
"Rocky Hill","0900365370","2016","2017","2017","Top 10 Total Grand List","Number","213735380"
"Rocky Hill","900365370","2017","2018","2018","Top 10 Total Grand List","Number","192589970"
"Rocky Hill","0900365370","2014","2015","2016","Total Grand List","Number","2268565320"
"Rocky Hill","0900365370","2016","2017","2017","Total Grand List","Number","2314086924"
"Rocky Hill","900365370","2017","2018","2018","Total Grand List","Number","2343908287"
"Roxbury","0900565930","2013","2014","2016","Net Grand List","Number","694544900"
"Roxbury","0900565930","2016","2017","2017","Net Grand List","Number","707014810"
"Roxbury","0900565930","2016","2017","2018","Net Grand List","Number","707014810"
"Roxbury","0900565930","2013","2014","2016","Top 10 Total Grand List","Number","44705260"
"Roxbury","0900565930","2016","2017","2017","Top 10 Total Grand List","Number","46017140"
"Roxbury","0900565930","2016","2017","2018","Top 10 Total Grand List","Number","46017140"
"Roxbury","0900565930","2013","2014","2016","Total Grand List","Number","695391800"
"Roxbury","0900565930","2016","2017","2017","Total Grand List","Number","707872620"
"Roxbury","0900565930","2016","2017","2018","Total Grand List","Number","707872620"
"Salem","0901166210","2014","2015","2016","Net Grand List","Number","366726656"
"Salem","0901166210","2015","2017","2017","Net Grand List","Number","366624276"
"Salem","901166210","2017","2018","2018","Net Grand List","Number","371022701"
"Salem","0901166210","2014","2015","2016","Top 10 Total Grand List","Number","21604130"
"Salem","0901166210","2015","2017","2017","Top 10 Total Grand List","Number","21427160"
"Salem","901166210","2017","2018","2018","Top 10 Total Grand List","Number","16187120"
"Salem","0901166210","2014","2015","2016","Total Grand List","Number","369587117"
"Salem","0901166210","2015","2017","2017","Total Grand List","Number","369484737"
"Salem","901166210","2017","2018","2018","Total Grand List","Number","406587971"
"Salisbury","0900566420","2013","2014","2016","Net Grand List","Number","1168920470"
"Salisbury","0900566420","2016","2017","2017","Net Grand List","Number","1252734196"
"Salisbury","900566420","2017","2018","2018","Net Grand List","Number","1262974779"
"Salisbury","0900566420","2013","2014","2016","Top 10 Total Grand List","Number","60221410"
"Salisbury","0900566420","2016","2017","2017","Top 10 Total Grand List","Number","70730500"
"Salisbury","900566420","2017","2018","2018","Top 10 Total Grand List","Number","71732090"
"Salisbury","0900566420","2013","2014","2016","Total Grand List","Number","1172376930"
"Salisbury","0900566420","2016","2017","2017","Total Grand List","Number","1255850546"
"Salisbury","900566420","2017","2018","2018","Total Grand List","Number","1265930549"
"Scotland","0901567400","2014","2015","2016","Net Grand List","Number","113142275"
"Scotland","0901567400","2016","2017","2017","Net Grand List","Number","114453985"
"Scotland","901567400","2017","2018","2018","Net Grand List","Number","114040091"
"Scotland","0901567400","2014","2015","2016","Top 10 Total Grand List","Number","6478497"
"Scotland","0901567400","2016","2017","2017","Top 10 Total Grand List","Number","6730480"
"Scotland","901567400","2017","2018","2018","Top 10 Total Grand List","Number","6717300"
"Scotland","0901567400","2014","2015","2016","Total Grand List","Number","114235365"
"Scotland","0901567400","2016","2017","2017","Total Grand List","Number","115928975"
"Scotland","901567400","2017","2018","2018","Total Grand List","Number","115626244"
"Seymour","0900967610","2014","2015","2016","Net Grand List","Number","1234045890"
"Seymour","0900967610","2016","2017","2017","Net Grand List","Number","1200101630"
"Seymour","0900967610","2016","2017","2018","Net Grand List","Number","1200101630"
"Seymour","0900967610","2014","2015","2016","Top 10 Total Grand List","Number","61939200"
"Seymour","0900967610","2016","2017","2017","Top 10 Total Grand List","Number","65343900"
"Seymour","0900967610","2016","2017","2018","Top 10 Total Grand List","Number","65343900"
"Seymour","0900967610","2014","2015","2016","Total Grand List","Number","1256931790"
"Seymour","0900967610","2016","2017","2017","Total Grand List","Number","1228240350"
"Seymour","0900967610","2016","2017","2018","Total Grand List","Number","1228240350"
"Sharon","0900567960","2014","2015","2016","Net Grand List","Number","725187484"
"Sharon","0900567960","2016","2017","2017","Net Grand List","Number","742904228"
"Sharon","0900567960","2016","2017","2018","Net Grand List","Number","742904228"
"Sharon","0900567960","2014","2015","2016","Top 10 Total Grand List","Number","69643105"
"Sharon","0900567960","2016","2017","2017","Top 10 Total Grand List","Number","77871070"
"Sharon","0900567960","2016","2017","2018","Top 10 Total Grand List","Number","77871070"
"Sharon","0900567960","2014","2015","2016","Total Grand List","Number","805944444"
"Sharon","0900567960","2016","2017","2017","Total Grand List","Number","826423518"
"Sharon","0900567960","2016","2017","2018","Total Grand List","Number","826423518"
"Shelton","0900168170","2013","2014","2016","Net Grand List","Number","4514471490"
"Shelton","0900168170","2016","2017","2017","Net Grand List","Number","4651410086"
